country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Canada,2005,2.991178988702766,883.12175,62.1659960646377,0.8406729879579438,527.9970000000001,146.83175,719.70625,719.70625,108.69875,42.544000000000004,12.17275,163.4155,114.95262347090231,106.38985220773922,76.46279869723338,1.643973,1.42159,1.173505,51048.576,44143.143,36.439620000000005,22.632,24.561,2.214,2.305,6.758,569.684,40.074,547.605,38.521,22.079,1.553,22.619,1.927,0.49711587314145905,0.3517759635060452,3.5956566442363966,53.1142470373816,12.779846153846155,14.031134999999999,3.25,North America,93.65854,97.05882,72.81554,93.62745,93.77991,93.75,0.030442465072414552,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,4.25
Canada,2006,4.6674301746459257,886.6904999999999,59.250919420321345,0.8762075297393366,511.50575,165.8365,724.32975,724.32975,100.562,47.81075,13.98775,162.36075,108.4861125588332,99.13961876354733,67.19345932524568,1.687281,1.496604,1.319356,51869.442,46007.771,40.558896999999995,23.595,25.038,2.002,1.389,6.292,605.951,40.488,578.599,38.661,27.352,1.828,19.064,1.445,0.5231183575649057,0.4031985413853924,3.7027551646330776,54.4530679885973,12.78038461538462,16.52674884615384,4.25,North America,95.60976,97.56097,82.6087,93.62745,96.65072,95.67308,0.018847383620011277,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,5.25
Canada,2007,7.5315952085937399,891.5745000000001,56.52672771413977,0.9546797386508139,528.552,159.4225,737.6545,737.6545,95.35,42.40075,16.169249999999998,153.92000000000002,97.56215055072035,87.31327579245477,60.437571823097606,1.7222380000000002,1.577661,1.468896,52429.38,48028.082,44.716985,23.908,24.732,2.138,2.496,6.033,636.408,40.339,607.7,38.519,28.708,1.82,12.094,8.23e-4,0.5436246078373399,0.4559433704473111,3.8003534070749416,54.8331627292598,17.45256704980844,19.614428735632167,4.25,North America,95.14563,94.66019,82.1256,94.17476,96.17225,95.19231,0.07353023278553816,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,4.25
Canada,2008,0.70354384553464833,934.319,56.42805681046591,0.9288889423313599,511.2275,214.09175,773.81675,773.81675,94.2585,47.323499999999996,18.92,160.50225,96.86075963117389,85.44266557073723,56.88362569182054,1.7395340000000001,1.657041,1.552864,52396.53,49911.75,46.773837,24.072,24.221,2.37,1.841,6.158,645.58,38.96,642.524,38.775,3.056,1.84e-4,2.287,1.47e-4,0.5536172612653498,0.505033481650682,3.8453240081418,55.1683410309715,32.58267175572519,33.70876145038169,1.5,North America,95.63107,95.14563,85.09615,95.63107,96.15385,95.19231,0.0888952871563908,NA,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,0.125
Canada,2009,4.8230881815096955,1102.527,70.15733003163652,0.8845303093021051,542.965,314.0775,903.0975000000001,903.0975000000001,116.343,52.00875,31.076999999999998,199.4295,126.91731993325416,107.13937966084869,74.040910462066,1.688636,1.571334,1.376509,50285.355,46792.249,40.990625,21.959,19.05,2.99e-4,7.87e-4,8.358,621.296,39.539,682.285,43.421,-60.989,-3.881,-40.047,-2.909,0.5239211024622259,0.4519249401138771,3.7133433820213737,53.5026741812117,31.598494208494223,33.634777606177614,0.25,North America,96.65072,95.69378,89.09953,96.65072,96.68246,95.26067,0.07786293940472505,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Canada,2010,-0.25656898592830707,1201.17375,72.08935108215165,0.9752530765186462,590.87425,309.681,955.1225,955.1225,143.1465,49.47825,53.4265,246.05124999999998,147.6855708839121,115.61776731522741,85.91979342732023,1.740814,1.666048,1.617345,51263.226,49061.535,47.627345,23.482,19.918,1.777,2.228,8,638.536,38.326,717.466,43.064,-78.93,-4.738,-57.616,-3.562,0.5543528199265593,0.5104543548542168,3.863407071079817,52.770415828113,22.49457831325302,26.361271485943774,1,North America,96.19048,95.69378,81.04266,96.17225,96.68246,93.83886,0.01894368497324263,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Canada,2011,-0.22897170342526676,1296.72575,73.08630842167206,1.001365087270778,639.3725,301.7385,1000.87825,1000.87825,174.3945,44.502,76.95125,295.84749999999997,166.76267979209302,123.38710632035051,98.30231508125696,1.795582,1.7740630000000002,1.793327,52351.679,51724.29,52.285937,24.151,21.438,2.912,2.661,7.5,678.872,38.267,737.571,41.575,-58.699,-3.309,-48.633,-2.712,0.5853292033710503,0.5732723962218682,3.9567274438998226,53.8083962392606,24.20257936507937,30.077896825396813,1,North America,95.26067,96.20853,86.25592,95.7346,94.3662,94.3662,0.025637100593619042,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Canada,2012,1.5291291087386365,1384.5104999999999,75.76529102830405,1.0017353143317294,714.446,250.4525,1035.79125,1035.79125,197.46375,42.6925,108.5625,348.71925,190.84887212736857,131.4339528054111,108.0689809167136,1.827201,1.827201,1.828362,52710.498,52710.498,52.744004000000004,24.868,21.337,1.516,9.93e-4,7.325,701.676,38.402,747.804,40.926,-46.128,-2.525,-64.62,-3.534,0.6027852877648684,0.6027852877648684,3.965450097649006,53.0428979797429,17.815490196078425,24.584285490196052,1,North America,95.26067,95.26067,89.09953,95.7346,95.30516,94.3662,0.014956198579239466,NA,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Canada,2013,1.2409904528368187,1477.60925,77.67811841213569,0.9614493089269008,775.0425,244.73325,1105.0529999999999,1105.0529999999999,162.79425,43.21625,166.54575,372.55625,195.85061771683698,108.29850171928251,85.57997463000336,1.869759,1.902247,1.846595,53369.775,54297.108,52.70861,24.908,21.766,9.379999999999999e-4,9.559999999999999e-4,7.1,731.719,38.466,760.152,39.961,-28.433,-1.495,-58.011,-3.141,0.6258095455557928,0.6430358189934775,3.9647788198117566,53.1394723336899,14.22903100775193,18.533330620155034,1,North America,95.26067,97.15639,86.72986,95.26067,95.30516,95.30516,0.020181641631272153,71821.4534157952,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Canada,2014,1.035269430051359,1497.17525,75.05026445277801,0.8991567475028961,812.216,234.38975,1136.73575,1136.73575,119.48825,53.5755,187.376,360.4395,180.68066637993525,86.75318236822135,59.896922048144816,1.923422,1.9948979999999998,1.8057509999999999,54345.587,56365.13,51.020843,24.871,22.551,1.907,1.974,6.925,768.941,38.545,765.452,38.37,3.489,1.75e-4,-41.891,-2.32,0.6541058913092328,0.6905929212152063,3.9322342355093465,54.0700413393478,14.131210937500002,18.281921875000005,1,North America,94.23077,95.19231,92.85714,97.59615,95.19231,95.56651,0.023278777926929367,74584.1862525789,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Canada,2015,3.6840159852998315,1557.1,78.22617542287846,0.7655108565929796,818.52875,253.876,1166.69475,1166.69475,118.299,65.73025,206.37575,390.40525,196.14007649561077,92.45652094184152,59.43356271298672,1.9361,1.9904410000000001,1.556508,54265.842,55788.928,43.62647,23.822,20.326,1.125,1.273,6.9,795.312,39.957,796.543,40.018,-1.231,-6.2e-5,-54.402,-3.495,0.6606756404129825,0.6883562222251675,3.775664076229956,54.0111395589094,16.721011673151743,23.99266614785993,0.5,North America,95.19231,94.71154,95.2381,93.75,95.67308,96.05911,0.05190530127786229,79695.44586989931,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.375
Canada,2016,1.9314065993049752,1625.205,80.23706075692832,0.7628279471785726,834.4395,283.37325,1212.28275,1212.28275,139.42225000000002,59.067750000000004,214.432,412.92224999999996,203.85836334598017,97.99386334968293,68.8323085012108,1.9554880000000001,2.025535,1.5279960000000001,54240.27,56183.189,42.382729,22.761,19.673,1.429,1.414,6.992,816.292,40.3,825.471,40.753,-9.179,-4.53e-4,-47.188,-3.088,0.6706397786566334,0.7058338631953448,3.7467409443488533,54.3630746164171,15.863488372093013,23.590334883720946,0.5,North America,96.15385,95.19231,93.80952,94.23077,96.63461,96.05911,0.04102161141847917,82718.1108576299,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,0,AM,0.625
Canada,2017,0.23696263831075431,1701.6185,79.47590256254068,0.7802356864927715,869.33575,294.604,1263.9095,1263.9095,156.0515,56.11525,225.5425,437.709,204.43116574743814,99.09208180628059,72.88355976604626,2.017492,2.141107,1.649625,55285.762,58673.224,45.205027,23.532,20.721,1.597,1.833,6.342,865.775,40.436,868.475,40.562,-2.7,-1.26e-4,-46.376,-2.811,0.7018551558505114,0.7613229850051816,3.8112082974682133,54.9120234604106,11.090891472868222,14.76677790697675,1,North America,95.67308,97.11539,88.09524,97.59615,95.67308,96.05911,0.04111036096134937,86677.7066967064,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,AM,1.375
Canada,2018,NA,1746.45175,78.5320071497926,0.7601386021314558,897.5295,306.295,1306.9565,1306.9565,148.52100000000002,62.76225,228.2115,439.49525,197.62756671295264,95.00761290299373,66.78534941111296,2.058117,2.223856,1.7161790000000001,55634.151,60114.352,46.391048000000005,23.075,20.579,2.268,2.054,5.833,904.01,40.651,912.832,41.047,-8.822,-3.97e-4,-42.829,-2.496,0.7217914871078367,0.7992426260906418,3.8371065095841406,55.0517681860965,16.569101562499988,16.331809375,1.75,North America,94.71154,94.71154,84.7619,93.75,94.71154,96.05911,0.0279080525641819,83925.60280800819,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,AM,2.375
Canada,2019,NA,1801.02225,78.17636278764363,0.758330836367889,939.20675,321.231,1364.215,1364.215,136.92725000000002,65.93,233.94975,436.80725,189.59651943375474,88.05034381160809,59.433377114586804,2.0921999999999996,2.303878,1.736426,55752.273,61393.007,46.271716999999995,22.704,20.664,1.949,2.062,5.667,940.344,40.816,948.324,41.162,-7.98,-3.4599999999999995e-4,-35.428,-2.04,0.7382161439275232,0.8345937900427817,3.834530910507915,NA,15.383007812499997,15.049324218750007,1.75,North America,NA,NA,NA,NA,NA,NA,0.012123212667753768,85297.11078368871,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,AM,1.625
Czech Republic,2004,2.0747635412597489,885.5085,30.025000000000002,0.03984716735733768,267.6795,482.44925,750.1285,750.1285,72.69025,46.46475,16.225,135.38,43.965865237380925,38.696651443050115,23.60680850621605,3.5293319999999997,3.079207,119.815,346170.856,302020.814,11.751897000000001,30.025,26.309,2.749,2.71,8.344,1.230296,39.955,1.303221,42.323,-72.925,-2.368,-4.452,-3.716,1.2611086179105007,1.12467209630256,2.464014674367545,18.8976019507406,15.456793893129769,18.886297709923657,2.5,Europe,69.7561,78.32513,68.4466,79.31035,72.72727,80.28846,1.1963878158744718,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,2.25
Czech Republic,2005,5.6988089695877191,903.5930000000001,28.275,0.04124110656848709,263.0625,420.704,683.7660000000001,683.7660000000001,103.511,90.09100000000001,26.225,219.827,66.90617637382019,58.92437943621273,31.504434044182478,3.7623249999999997,3.285601,137.143,368896.803,322153.908,13.446938,29.551,27.459,1.878,2.261,7.932,1.2825229999999999,39.035,1.3801880000000002,42.007,-97.665,-2.973,-2.869,-2.092,1.3250371173653877,1.189549588018578,2.5987514221372687,17.6665064183334,12.779846153846155,14.031134999999999,2,Europe,68.29269,76.96078,77.66991,80.39216,79.42583,75.96154,0.8303621721988281,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,4.25
Czech Republic,2006,4.8691001758955981,954.72375,28.000000000000004,0.04488385287337155,286.0895,411.4985,697.58775,697.58775,111.78450000000001,112.12700000000001,33.225,257.13625,72.82495501830847,63.4151929787495,31.65909584605089,4.016919,3.530881,156.264,392907.394,345366.499,15.284674,30.383,27.929,2.523,1.72,7.128,1.376491,38.984,1.452772,41.145,-76.281,-2.16,-3.834,-2.453,1.3905151908721252,1.2615474148773498,2.726850627015907,17.69711921401,12.78038461538462,16.52674884615384,2.5,Europe,67.80488,83.41463,85.50725,83.33334,76.55502,77.40385,0.8676583284609797,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,5.25
Czech Republic,2007,2.1930769721722791,1021.38525,27.474999999999998,0.0503203076841313,305.37175,435.16049999999996,740.53225,740.53225,122.91975,119.8085,38.125,280.85325,72.76871320960335,62.89057510325731,31.848347973705625,4.240675,3.859533,189.988,413553.603,376384.367,18.527742999999997,32.394,27.805,2.873,5.435,5.306,1.525325,39.521,1.550421,40.171,-25.096,-6.5e-4,-8.718,-4.589,1.4447224546863993,1.3505461917015713,2.919269230396283,17.8481636856974,17.45256704980844,19.614428735632167,3.5,Europe,65.53398,78.15534,83.09179,81.5534,79.9043,79.32692,1.164919406632798,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,4.25
Czech Republic,2008,4.1130798074700783,1096.74975,27.650000000000002,0.05950890856910226,351.95125,435.8355,787.7865,787.7865,132.25675,134.85649999999998,41.849999999999994,308.9635,76.42201312931934,66.07036850150635,32.713660626388254,4.354597,4.04286,237.131,421001.58,390862.908,22.925748,31.331,29.47,6.318,3.666,4.381,1.555614,38.478,1.635279,40.449,-79.665,-1.971,-4.414,-1.861,1.471232068709192,1.3969523623074098,3.132260645745466,16.1329278645532,32.58267175572519,33.70876145038169,2.25,Europe,66.99029,79.61165,85.57692,84.95145,80.76923,81.73077,1.5575814480897296,NA,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Czech Republic,2009,3.3053443297219265,1253.5315,31.575,0.05396085975831805,416.9355,470.035,886.9705,886.9705,176.20274999999998,138.0085,52.35,366.5615,92.69899755204435,79.46024853830745,44.55955764834408,4.151789,3.95432,207.558,398223.232,379282.784,19.908146000000002,26.801,24.545,1.029,9.94e-4,6.706,1.5230219999999999,38.515,1.737233,43.933,-214.211,-5.417,-4.682,-2.256,1.4235393256897981,1.374808652176798,2.991128994704598,14.7375349299092,31.598494208494223,33.634777606177614,1,Europe,69.37799,77.03349,79.14692,87.08134,81.04266,81.04266,1.5886947147099493,NA,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Czech Republic,2010,7.4190375944537026,1432.57125,36.35,0.05238082947477861,450.87375,549.5550000000001,1000.4285,1000.4285,227.2725,142.27025,62.6,432.14300000000003,108.22866759999701,92.55065904975619,56.919584158763,4.252881,3.99287,209.07,406504.036,381651.349,19.983577,27.36,23.809,1.473,2.298,7.284,1.5582239999999998,39.025,1.724241,43.183,-166.017,-4.158,-7.424,-3.551,1.4475966356308063,1.3845102705763888,2.9949107862256525,13.9407314504394,22.49457831325302,26.361271485943774,0.75,Europe,66.66666,78.4689,82.93839,86.1244,80.09479,78.67299,0.9824309300519083,NA,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Czech Republic,2011,5.6956873245847044,1553.65025,38.8,0.05548922140680116,440.16875,636.753,1076.92175,1076.92175,262.961,145.0675,68.7,476.7285,117.35366685514667,100.44216080306761,64.73168184804605,4.3277470000000005,4.062323,229.563,412687.901,387377.439,21.890781,27.191,25.103,1.917,2.353,6.716,1.62602,40.027,1.735916,42.732,-109.896,-2.705,-4.792,-2.087,1.4650470832736067,1.4017549774759201,3.0860655892902726,13.9438333830857,24.20257936507937,30.077896825396813,0.75,Europe,67.77251,77.72512,88.6256,85.30806,82.15962,79.81221,0.8568132075944601,NA,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
