country,yearQ,year,quarter,total_debt_,debt_to_GDP_,fx_,nonbank_domestic_debt_,bank_domestic_debt_,official_domestic_debt_,domestic_debt_,nonbank_foreign_debt_,bank_foreign_debt_,official_foreign_debt_,foreign_debt_,woe_country_code,GDP_cte,GDP_cur,GDP_per_cap_cte,inflation_mean,inflation_end,unemployment,lending_borroeing_rate,account_balance,develop,ln_GDP_cte,ln_GDP_cur,ln_GDP_per_cap_cte,lending_GDP,account_GPD,taxes,vix_EUA,vix_EUR,Scale,nominal_rate,continent,GDP_per_cap_cur_USD,control_corruption_rank,effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank
Netherlands,2015Q4,2015,4,453.68174999999997,66.5,1.10095,116.20224999999999,106.444,238.52224999999999,238.52224999999999,9.394,77.10925,128.656,215.15949999999998,138,1958,853035,1527,0.218,0.452,6891,-2025,6293,AM,7.579678823090456,13.65655585728503,7.3310603052186325,-0.002373876804585978,0.007377188509263981,26.7353201781239,16.721011673151743,23.99266614785993,Units,NA,Europe,45175.23189337984,94.71154,97.11539,80.47619,96.63461,97.11539,99.01478
Netherlands,2016Q4,2016,4,440.11424999999997,62.75,1.1047250000000002,105.9045,99.349,251.7815,251.7815,9.80125,61.11525,117.41625,188.333,138,2192,880758,1720,0.114,0.76,6024,0.021,8061,AM,7.692569648067906,13.688538179329987,7.450079569807499,2.3843098785364428e-8,0.0091523437766106,26.7104422440338,15.863488372093013,23.590334883720946,Units,NA,Europe,46007.8529206547,94.71154,96.63461,77.61905,98.55769,97.11539,98.52217
Netherlands,2017Q4,2017,4,422.19425,58.099999999999994,1.14755,87.03825,89.376,253.01275,253.01275,9.41375,33.55375,126.214,169.18175,138,2911,923466,2294,1297,1270,4854,1264,10820,AM,7.976251943745623,13.735889261484566,7.738052297689316,0.0013687564025096756,0.011716728065786938,29.5563497506557,11.090891472868222,14.76677790697675,Units,NA,Europe,48675.22233502126,95.19231,96.63461,80.47619,98.55769,97.11539,99.01478
Netherlands,2018Q4,2018,4,407.52725,53.575,1.175125,76.2485,82.379,246.17374999999998,246.17374999999998,7.97225,25.2915,128.0895,161.3535,138,2597,970536,2003,1602,1881,3839,1491,10875,AM,7.862112211662748,13.785603775184525,7.602401335665818,0.0015362644971438463,0.011205148495264472,29.1473367415332,16.569101562499988,16.331809375,Units,NA,Europe,53048.09621043942,96.15385,96.63461,78.09524,99.03846,96.15385,97.04433
Netherlands,2019Q4,2019,4,397.77575,49.875,1.11845,74.928,76.85425000000001,237.625,237.625,5.11775,26.613500000000002,128.41975,160.15075,138,1811,1005.337,1515,2673,2817,3390,1659,10865,AM,7.501634457883413,6.91307808766794,7.323170717943469,1.6501929203839112,10.807321326082697,NA,15.383007812499997,15.049324218750007,Units,NA,Europe,52447.83143919106,NA,NA,NA,NA,NA,NA
New Zealand,2004Q4,2004,4,35.105000000000004,23.59202251378349,0.6690008283151455,18.32475,0,22.18425,22.18425,11.93775,0.121,0.86275,12.921,196,4435,107942,3097,2306,2653,4025,4467,-4595,AM,8.39728289474368,11.58934932481328,8.038189179973203,0.04138333549498805,-0.042569157510514904,52.7144212450724,15.456793893129769,18.886297709923657,Units,6.5,Oceania,25420.234882944005,99.02439,95.56651,99.02913,97.53695,97.12919,96.15385
New Zealand,2005Q4,2005,4,34.156,21.648381666934156,0.6949490900423545,16.58925,0,21.1845,21.1845,12.10275,0.11975,0.74925,12.971499999999999,196,2563,114156,1412,3038,3230,3800,5106,-7145,AM,7.848933726364071,11.645321212994457,7.252762418053187,0.044728266582571216,-0.06258978941098146,54.9259311328956,12.779846153846155,14.031134999999999,Units,7.25,Oceania,27751.06547088586,98.53658,94.11765,91.74757,97.05882,97.12919,98.07692
New Zealand,2006Q4,2006,4,32.258250000000004,19.49386926488407,0.6444752191725651,14.011,0,18.9125,18.9125,12.36475,0.16925,0.8122499999999999,13.34575,196,2741,120835,1567,3361,2628,3875,4592,-7189,AM,7.916078096302786,11.702181257617081,7.356918242356021,0.038002234451938594,-0.05949435180204411,58.1724662453543,12.78038461538462,16.52674884615384,Units,7.25,Oceania,26671.32941771795,99.02439,91.21951,94.2029,97.54902,96.17225,97.59615
New Zealand,2007Q4,2007,4,30.1935,16.995804789983474,0.7525991489935113,12.10475,0,16.423499999999997,16.423499999999997,12.42075,0.1555,1.194,13.77,196,3956,128990,3060,2393,3171,3575,3568,-6849,AM,8.282988692742602,11.767490160959182,8.026170194946426,0.027661058996821457,-0.05309713931312505,56.6680332224905,17.45256704980844,19.614428735632167,Units,8.25,Oceania,32511.126663932013,99.02913,93.68932,94.68599,96.60194,96.65072,97.59615
New Zealand,2008Q4,2008,4,30.8885,16.369263469932505,0.7004250064490031,11.4165,0,15.87675,15.87675,13.81025,0.158,1.0434999999999999,15.012,196,-0.403,130969,-1208,3925,3310,4000,1445,-7752,AM,NA,11.782715932957963,NA,0.011033145248112148,-0.05918957921340164,59.453571033881,32.58267175572519,33.70876145038169,Units,5,Oceania,31290.253724534676,98.54369,93.68932,91.82692,98.05825,97.11539,97.11539
New Zealand,2009Q4,2009,4,40.23225,21.115091601159293,0.6627491707980562,19.06825,0,22.93725,22.93725,15.496500000000001,0.14625,1.6525,17.295,196,0.332,132406,-0.867,2162,2059,5825,-1841,-2176,AM,-1.1026203100656484,11.793628238678794,NA,-0.013904203736990771,-0.016434300560397564,55.9907310895043,31.598494208494223,33.634777606177614,Units,2.5,Oceania,28205.73284358302,99.52153,97.60766,86.72986,99.52153,99.05213,97.15639
New Zealand,2010Q4,2010,4,48.48425,24.492329637808012,0.7272126843132415,22.5075,0,26.046,26.046,19.735,0.14075,2.5622499999999997,22.43825,196,2038,136679,1063,2257,3924,6150,-5400,-2289,AM,7.61972421378267,11.825390389843085,6.968850378341948,-0.03950862970902626,-0.016747269148881687,50.9634588919916,22.49457831325302,26.361271485943774,Units,3,Oceania,33700.12603924599,99.52381,96.65072,91.46919,98.56459,98.10426,97.15639
New Zealand,2011Q4,2011,4,67.085,32.33235686781429,0.7828000661108367,29.7045,0,33.786249999999995,33.786249999999995,29.5915,0.18275,3.5245,33.299,196,1904,142191,1313,4084,1942,5975,-4910,-2794,AM,7.55171221535131,11.864926503209068,7.180069874302796,-0.03453101813757552,-0.019649626207003255,45.4185213707273,24.20257936507937,30.077896825396813,Units,2.5,Oceania,38437.543157275,99.52607,98.10426,97.63033,100,98.59155,98.12206
New Zealand,2012Q4,2012,4,74.8615,34.80537605722646,0.8136761330547446,31.456249999999997,0,36.33025,36.33025,33.351,0.1845,4.99625,38.5315,196,2528,148582,1915,1034,0.952,6400,-2202,-3932,AM,7.8351837552667485,11.90889227337708,7.557472901614746,-0.014820099339085489,-0.026463501635460553,48.9502106552103,17.815490196078425,24.584285490196052,Units,2.5,Oceania,39982.75430137828,99.52607,96.20853,96.68246,98.5782,98.59155,97.65258
New Zealand,2013Q4,2013,4,76.02675,34.30185778332691,0.8156259176860812,10.95925,17.1335,32.32825,32.32825,36.61275,0.16149999999999998,6.92425,43.6985,196,2203,154520,1161,1128,1572,5750,-1297,-3173,AM,7.697575346802343,11.948078816780217,7.057036981697891,-0.008393735438778152,-0.020534558633186643,50.3083385632842,14.22903100775193,18.533330620155034,Units,2.5,Oceania,42962.988214980294,99.52607,96.20853,98.5782,98.10426,98.12206,97.65258
New Zealand,2014Q4,2014,4,79.17575,33.36355256974469,0.8259006055347098,13.07325,18.096,34.48475,34.48475,36.224,0.7585,7.70925,44.691,196,3170,162368,1463,1220,0.722,5350,-0.44,-3131,AM,8.061486866871327,11.997620642958953,7.288244401020124,-2.7098935750886875e-6,-0.019283356326369728,50.319982483872,14.131210937500002,18.281921875000005,Units,3.5,Oceania,44553.28221083853,100,98.55769,99.52381,99.03846,98.55769,96.55173
New Zealand,2015Q4,2015,4,81.4355,33.04651655656849,0.6883504035244069,13.79625,16.77975,34.319500000000005,34.319500000000005,37.8715,0.94825,8.2965,47.116,196,4078,170749,2124,0.308,0.102,5325,0.317,-2829,AM,8.3133619511344,12.047949920900514,7.66105638236183,1.8565262461273565e-6,-0.016568179023010384,51.5551333809791,16.721011673151743,23.99266614785993,Units,2.5,Oceania,38615.995184909334,100,98.55769,99.04762,99.03846,98.07692,98.02956
New Zealand,2016Q4,2016,4,83.32875,32.0708872238624,0.7053045740211187,14.2515,17.76975,35.4365,35.4365,37.67425,1.0025,9.215250000000001,47.89225,196,4167,179705,2147,0.639,1331,5100,1024,-2033,AM,8.334951631422454,12.099071896535929,7.671826797878781,0.0056982276508722625,-0.011312985170139952,51.8927293747016,15.863488372093013,23.590334883720946,Units,1.75,Oceania,40105.613386713485,100,97.59615,99.52381,99.03846,98.55769,98.02956
New Zealand,2017Q4,2017,4,84.71075,30.553474656506303,0.7158887561818057,13.193999999999999,22.439,39.4555,39.4555,33.9585,1.41425,9.882249999999999,45.255250000000004,196,3774,190000,2045,1854,1616,4725,1288,-2717,AM,8.235890725928495,12.154779351142624,7.623153068476902,0.006778947368421053,-0.0143,52.8147733894267,11.090891472868222,14.76677790697675,Units,1.75,Oceania,42849.426324701,100,95.19231,98.57143,99.03846,98.07692,98.52217
New Zealand,2018Q4,2018,4,87.01125,29.617954531550343,0.681825644003125,15.681999999999999,23.616500000000002,43.613749999999996,43.613749999999996,30.9585,1.716,10.722999999999999,43.3975,196,3166,200790,1562,1596,1889,4275,1429,-3844,AM,8.060224240440958,12.210014864762798,7.3537223303996315,0.007116888291249564,-0.01914437970018427,53.3058315862628,16.569101562499988,16.331809375,Units,1.75,Oceania,42949.93058495124,99.51923,93.75,99.04762,98.55769,98.07692,99.50739
New Zealand,2019Q4,2019,4,84.77075,27.74602792889867,0.6622763325261511,15.106,27.076999999999998,45.612,45.612,25.47275,2.3435,11.34225,39.15875,196,2180,208744,0.731,1620,1854,4050,-1619,-2969,AM,7.687080155783135,12.248863899785057,-0.3133418192323586,-0.007755911547158241,-0.01422316330050205,54.1721261482086,15.383007812499997,15.049324218750007,Units,1,Oceania,42084.35337480878,NA,NA,NA,NA,NA,NA
Norway,2004Q4,2004,4,768.83175,44.925000000000004,0.1508480482422164,165.57175,136.075,318.67175000000003,318.67175000000003,418.32574999999997,10.2525,21.58075,450.15975000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8025657238371,15.456793893129769,18.886297709923657,Units,3.75,Europe,57603.83602182603,95.12195,97.53695,92.23301,90.14778,100,98.55769
Norway,2005Q4,2005,4,804.56175,42.325,0.15281633126073108,165.28449999999998,154.75,320.0345,320.0345,443.57025,16.22475,24.732,484.52725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8817707217238,12.779846153846155,14.031134999999999,Units,4.25,Europe,66810.478520868,96.58537,96.56863,93.68932,91.17647,98.56459,98.55769
Norway,2006Q4,2006,4,993.194,46.175000000000004,0.15645566423470714,184.62475,153.925,338.54975,338.54975,603.4490000000001,20.994,30.20125,654.6445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8695303083997,12.78038461538462,16.52674884615384,Units,5.5,Europe,74148.3200757187,97.07317,96.58537,93.71981,86.27451,99.52153,99.03846
Norway,2007Q4,2007,4,1135.21875,49.7,0.17552309115349626,167.94625,166.05,333.99625000000003,333.99625000000003,723.2835,33.24225,44.6965,801.2225000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0919929422845,17.45256704980844,19.614428735632167,Units,6.25,Europe,85139.96044695449,94.66019,98.05825,91.78744,87.37864,99.04306,100
Norway,2008Q4,2008,4,1086.463,43,0.17692444435070626,175.85399999999998,191.8,367.654,367.654,611.979,32.17075,74.65925,718.80925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5670796216516,32.58267175572519,33.70876145038169,Units,4,Europe,96944.0956064873,94.66019,97.08738,95.67308,88.83495,100,100
Norway,2009Q4,2009,4,1089.97125,43.675,0.1631152929900739,218.084,325.625,543.7090000000001,543.7090000000001,428.28225,22.95525,95.025,546.26225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1016360914939,31.598494208494223,33.634777606177614,Units,1.75,Europe,79977.69708174923,95.21531,97.12919,93.36493,92.82297,98.10426,99.05213
Norway,2010Q4,2010,4,1074.56825,42.525,0.16573789374746592,220.61025,369.85,590.46025,590.46025,359.3425,19.59025,105.175,484.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2060680736875,22.49457831325302,26.361271485943774,Units,2,Europe,87693.79006580988,97.14286,98.08612,95.26067,92.82297,98.5782,100
Norway,2011Q4,2011,4,1023.57025,37.775,0.17629868627918632,227.2255,332.375,559.6005,559.6005,333.84275,17.42775,112.69925,463.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7634500239575,24.20257936507937,30.077896825396813,Units,1.75,Europe,100600.5624075892,97.63033,97.15639,97.15639,93.83886,98.12206,100
Norway,2012Q4,2012,4,878.514,30.074999999999996,0.17448570370803332,247.45525,342.225,589.68025,589.68025,152.68575,10.60275,125.54525000000001,288.83375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9477176492743,17.815490196078425,24.584285490196052,Units,1.5,Europe,101524.14185198475,98.5782,98.10426,95.26067,92.891,100,100
Norway,2013Q4,2013,4,949.65575,31.575,0.1670567752958246,267.849,347.775,615.624,615.624,154.924,15.208499999999999,163.89925,334.03175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1813319349764,14.22903100775193,18.533330620155034,Units,1.5,Europe,102913.45084367356,99.05213,98.10426,95.7346,94.78673,100,100
Norway,2014Q4,2014,4,902.2139999999999,28.825000000000003,0.1547936989763314,267.5625,336.325,603.8875,603.8875,60.32525,33.4405,204.561,298.3265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7017244411342,14.131210937500002,18.281921875000005,Units,1.25,Europe,97019.18275274622,99.03846,97.59615,89.52381,92.78846,99.03846,100
Norway,2015Q4,2015,4,992.91475,31.8,0.1204975735553479,300.80175,337.625,638.42675,638.42675,66.678,38.356500000000004,249.4535,354.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2491104705795,16.721011673151743,23.99266614785993,Units,0.75,Europe,74355.51585756434,99.03846,98.07692,91.42857,92.30769,98.55769,100
Norway,2016Q4,2016,4,1119.38625,36.3,0.12012090243772505,302.82325000000003,362.2,665.02325,665.02325,167.375,25.28775,261.69975,454.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7257816489794,15.863488372093013,23.590334883720946,Units,0.5,Europe,70459.1825041029,98.55769,98.55769,93.33334,92.78846,100,100
Norway,2017Q4,2017,4,1220.68475,37.75,0.12075320549029545,322.311,379.975,702.2860000000001,702.2860000000001,232.08875,26.741,259.56925,518.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8905535618864,11.090891472868222,14.76677790697675,Units,NA,Europe,75496.75405819977,99.51923,99.03846,90.47619,96.15385,99.51923,100
Norway,2018Q4,2018,4,1284.62975,37.45,0.12210197783754544,270.741,401.875,672.616,672.616,308.044,28.977,274.993,612.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6291696788801,16.569101562499988,16.331809375,Units,NA,Europe,81734.46557361016,97.59615,97.59615,90.47619,95.67308,99.51923,100
Norway,2019Q4,2019,4,1314.1087499999999,36.974999999999994,0.1143890448218106,328.218,425.925,754.143,754.143,184.6195,39.417249999999996,335.929,559.96575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.383007812499997,15.049324218750007,Units,NA,Europe,75419.63486880889,NA,NA,NA,NA,NA,NA
Portugal,2004Q4,2004,4,98.194,65.425,1.260225,30.42275,8.202,39.017250000000004,39.017250000000004,11.17675,38.1245,9.87575,59.17675,182,1789,237592,1545,2510,2568,6623,-6110,-7957,AM,7.489412083508719,12.378310195870109,7.3427791893318455,-0.025716354085996162,-0.033490184854708914,20.6774731892499,15.456793893129769,18.886297709923657,Units,2,Europe,18031.000421576784,84.87805,81.28078,79.61165,84.23645,87.55981,92.30769
Portugal,2005Q4,2005,4,108.89675,69.75,1.222375,31.76275,8.75425,40.95075,40.95075,13.497499999999999,42.89,11.558250000000001,67.94575,182,0.782,246907,0.596,2130,2540,7582,-6221,-9585,AM,-0.24590053843682594,12.416767026490708,-0.5175146119167874,-0.025195721465977067,-0.03882028456058354,20.1100368052836,12.779846153846155,14.031134999999999,Units,2.25,Europe,18773.125361635433,82.43903,83.33334,80.58253,87.74509,87.08134,91.82692
Portugal,2006Q4,2006,4,119.353,73.2,1.266175,34.138999999999996,9.26625,43.866,43.866,26.6655,36.68575,12.13525,75.4865,182,1625,258513,1442,3046,2523,7647,-4233,-10259,AM,7.393263094763838,12.462701261801511,7.273786317844895,-0.01637441830778336,-0.03968465802493491,20.7902877157241,12.78038461538462,16.52674884615384,Units,3.5,Europe,19822.846028733555,81.46342,78.53658,79.22705,81.37255,80.38277,90.38461
Portugal,2007Q4,2007,4,123.94500000000001,72,1.393075,34.51525,9.23,44.24225,44.24225,32.71425,32.00175,14.98675,79.70275,182,2507,272112,2305,2422,2742,7964,-3045,-9620,AM,7.826842098158293,12.513969025232194,7.742835955430749,-0.01119024519315576,-0.035353089904157114,22.4176456909599,17.45256704980844,19.614428735632167,Units,4,Europe,22782.09462246289,82.03883,78.64078,76.81159,83.00971,82.77512,90.38461
Portugal,2008Q4,2008,4,131.03,73.45,1.4949,35.33925,9.7345,45.597,45.597,35.24625,34.674,15.5125,85.43325,182,0.319,278290,0.175,2652,0.842,7552,-3761,-11833,AM,-1.1425641761972924,12.536419014421396,-1.742969305058623,-0.013514678932049301,-0.042520392396421,22.7570667450303,32.58267175572519,33.70876145038169,Units,2.5,Europe,24847.545135091,82.52427,82.03883,81.25,82.03883,83.65385,89.42308
Portugal,2009Q4,2009,4,147.50375,83.72500000000001,1.412275,35.682500000000005,14.37425,50.59675,50.59675,43.046,36.383,17.47775,96.90675,182,-3122,271657,-3214,-0.903,-0.141,9432,-9807,-10293,AM,NA,12.51229552009972,NA,-0.036100671066823235,-0.03788969178044372,21.6440190711927,31.598494208494223,33.634777606177614,Units,1,Europe,23059.797445729448,82.77512,83.25359,72.98578,79.9043,83.41232,86.72986
Portugal,2010Q4,2010,4,170.5345,95.55000000000001,1.319,34.372,26.52825,62.1945,62.1945,46.34175,29.877499999999998,32.12025,108.34,182,1738,279598,1691,1391,2444,10770,-11191,-10256,AM,7.460490305825338,12.541108136240386,7.43307534889858,-0.0400253220695427,-0.03668123520196854,21.2566238508835,22.49457831325302,26.361271485943774,Units,1,Europe,22498.690858655656,82.85714,80.38277,71.09005,75.11961,82.93839,83.88625
Portugal,2011Q4,2011,4,198.05725,111.3,1.37755,36.57425,36.29425,74.85325,74.85325,39.8475,23.102249999999998,60.25425,123.204,182,-1696,280597,-1552,3554,3498,12677,-7386,-5977,AM,NA,12.54467475521772,NA,-0.026322448208640863,-0.021301011771330414,22.9585429361237,24.20257936507937,30.077896825396813,Units,1,Europe,23186.913128327826,83.88625,78.19905,69.66824,71.56398,80.75117,84.50704
Portugal,2012Q4,2012,4,213.18075,124.475,1.30175,36.200500000000005,40.457,78.735,78.735,21.35875,18.4845,94.6025,134.446,182,-4057,274377,-3667,2776,2090,15526,-5662,-1612,AM,NA,12.522258352078856,NA,-0.020635840467677684,-0.005875128017290079,21.2521167903796,17.815490196078425,24.584285490196052,Units,NA,Europe,20564.889861796943,80.56872,81.51659,70.61611,75.82938,83.56808,81.22066
Portugal,2013Q4,2013,4,223.32600000000002,132.225,1.329525,36.3765,39.7545,78.098,78.098,22.958750000000002,17.0645,105.2045,145.228,182,-0.923,276614,-0.378,0.44,0.171,16183,-4836,1635,AM,NA,12.530378311537849,NA,-0.017482846132155276,0.005910763735747287,25.898865599625,14.22903100775193,18.533330620155034,Units,NA,Europe,21647.041811886884,80.56872,85.30806,68.72038,75.82938,84.03756,82.6291
Portugal,2014Q4,2014,4,231.0665,134.075,1.30425,37.46425,37.45025,76.66550000000001,76.66550000000001,30.331249999999997,15.141,108.9295,154.401,182,0.792,283966,1337,-0.16,-0.27,13894,-7120,0.157,AM,-0.23319388716771114,12.556609791666675,7.198183577101943,-0.025073424283188834,5.528830916377313e-7,25.2363972109435,14.131210937500002,18.281921875000005,Units,0.3,Europe,22074.300763421557,79.80769,79.32692,74.28571,74.51923,84.13461,82.75862
Portugal,2015Q4,2015,4,233.95925,131.925,1.10095,32.0715,39.051,78.263,78.263,30.667749999999998,20.4225,104.606,155.69625,182,1792,292064,2215,0.508,0.291,12444,-4303,0.23,AM,7.491087593534876,12.584728235316604,7.703007682479236,-0.01473307220335269,7.874986304371645e-7,25.2793192746128,16.721011673151743,23.99266614785993,Units,NA,Europe,19242.36647109806,80.28846,86.05769,78.09524,79.32692,83.65385,84.72906
Portugal,2016Q4,2016,4,243.877,132.55,1.1047250000000002,42.647,39.35275,99.16425,99.16425,23.02775,22.47275,99.2125,144.71275,182,2019,301047,2342,0.636,0.881,11066,-1970,1172,AM,7.610357618312838,12.615021677720868,7.758760544157663,-0.006543828704488003,0.0038930798181014926,24.0896978304274,15.863488372093013,23.590334883720946,Units,NA,Europe,19978.401214968002,80.28846,85.57692,80.47619,76.44231,83.65385,86.20689
